Timestamp,LatencyMs,Type,PTreeReleased,PTreeAllocated
1764631799.233342,0.151396,Range,14844288,16624608
1764631799.242635,0.010729,Value,14844672,16626336
1764631799.242706,0.031710,Range,14844672,16626336
1764631799.242752,0.028372,Range,14844672,16626336
1764631799.242812,0.043869,Range,14844672,16626336
1764631799.243210,0.009060,Value,14844672,16626336
1764631799.252637,0.007868,Value,14844960,16629024
1764631799.252648,0.005245,Value,14844960,16629024
1764631799.252673,0.005007,Value,14844960,16629024
1764631799.252682,0.004530,Value,14844960,16629024
1764631799.253340,0.093937,Range,14844960,16629024
1764631799.262649,0.007629,Value,14846016,16634784
1764631799.262665,0.005960,Value,14846016,16634784
1764631799.262794,0.108004,Range,14846016,16634784
1764631799.262823,0.005722,Value,14846016,16634784
1764631799.263290,0.060081,Range,14846016,16634784
1764631799.272738,0.055313,Range,14846112,16636416
1764631799.272777,0.013351,Range,14846112,16636416
1764631799.272796,0.007391,Value,14846112,16636416
1764631799.272823,0.006437,Value,14846112,16636416
1764631799.273242,0.005960,Value,14846112,16636416
1764631799.282677,0.007391,Value,14846304,16641408
1764631799.282712,0.019550,Range,14846304,16641408
1764631799.282741,0.005722,Value,14846304,16641408
1764631799.282776,0.022411,Range,14846304,16641408
1764631799.283331,0.060320,Range,14846304,16641408
1764631799.292697,0.010252,Value,14847456,16645248
1764631799.292866,0.129461,Range,14847456,16645248
1764631799.292894,0.005960,Value,14847456,16645248
1764631799.292962,0.042200,Range,14847456,16645248
1764631799.293335,0.060320,Range,14847456,16645248
1764631799.302776,0.076771,Range,14847744,16650432
1764631799.302852,0.047445,Range,14847744,16650432
1764631799.302883,0.008106,Value,14847744,16650432
1764631799.302914,0.014782,Range,14847744,16650432
1764631799.303356,0.067949,Range,14847744,16650432
1764631799.312742,0.033379,Range,14847744,16651296
1764631799.312764,0.006676,Value,14847744,16651296
1764631799.312780,0.005245,Value,14847744,16651296
1764631799.312805,0.006676,Range,14847744,16651296
